trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,Colourcodes,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_4.ran,StimulusPos,key_resp.keys,key_resp.rt,key_resp_2.keys,key_resp_2.rt,key_resp_15.keys,key_resp_15.rt,key_resp_17.keys,key_resp_17.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,Circle1_col,Ecc,Circle2_col,similarity,response_time,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,catchnumberprac,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,duringprac.thisRepN,duringprac.thisTrialN,duringprac.thisN,duringprac.thisIndex,duringprac.ran,mouse_7.clicked_name,catchprac,mouse_6.clicked_name,key_resp_22.keys,key_resp_22.rt,Circle1_colour,Circle2_colour,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.clicked_name,catchresponse,catchnumber,response_time_catch,Catch,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,mouse_11.clicked_name,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,Colourpair,Temporder,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,key_resp_instr_Ishi.keys,key_resp_instr_Ishi.rt,Ishi_trial_keyresp.keys,Ishi_trial_keyresp.rt,Ishi_textbox.text,Ishi_loop.thisRepN,Ishi_loop.thisTrialN,Ishi_loop.thisN,Ishi_loop.thisIndex,Ishi_loop.ran,imageaddress,textbox.text,mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse_4.clicked_name,textbox_2.text,mouse_8.x,mouse_8.y,mouse_8.leftButton,mouse_8.midButton,mouse_8.rightButton,mouse_8.clicked_name,textbox_3.text,mouse_9.x,mouse_9.y,mouse_9.leftButton,mouse_9.midButton,mouse_9.rightButton,mouse_9.clicked_name,textbox_4.text,mouse_12.x,mouse_12.y,mouse_12.leftButton,mouse_12.midButton,mouse_12.rightButton,mouse_12.clicked_name,textbox_5.text,mouse_13.x,mouse_13.y,mouse_13.leftButton,mouse_13.midButton,mouse_13.rightButton,mouse_13.clicked_name,textbox_6.text,mouse_14.x,mouse_14.y,mouse_14.leftButton,mouse_14.midButton,mouse_14.rightButton,mouse_14.clicked_name,textbox_7.text,mouse_15.x,mouse_15.y,mouse_15.leftButton,mouse_15.midButton,mouse_15.rightButton,mouse_15.clicked_name
,,,,,,61561b5d9502ee82a057dcd2,62bbf971e2f920426a82a262,2022-06-29_09h05.02.833,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.18560606,62bbe60bf3d75ef465d3e404,,,,,,,,,,,,,,,,,,,,twoone,,-4,0.4164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.9372,0.20779999999999998,0.2704]","[0.5528,0.7409999999999999,-0.71]",-52,78,1,0,0,response7disk,-6,7,1,0,0,rectangle,-6,7,1,0,0,,1,2,0.0001,0,-6,7,1,0,0,,0,84,84,74,1,74,first,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,61561b5d9502ee82a057dcd2,62bbf971e2f920426a82a262,2022-06-29_09h05.02.833,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.18560606,62bbe60bf3d75ef465d3e404,,,,,,,,,,,,,,,,,,,,fourtwo,,-4,0.4162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.050999999999999934,-0.6706000000000001,-0.804]","[0.09799999999999986,-0.24719999999999998,0.15280000000000005]",-29,75,1,0,0,response7disk,8,-14,1,0,0,rectangle,8,-14,1,0,0,,1,1,0.001,0,8,-14,1,0,0,,0,85,85,24,1,24,first,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,61561b5d9502ee82a057dcd2,62bbf971e2f920426a82a262,2022-06-29_09h05.02.833,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.18560606,62bbe60bf3d75ef465d3e404,,,,,,,,,,,,,,,,,,,,fourthree,,-3,1.3502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.34099999999999997,0.12939999999999996,-0.9766]","[-0.9688,-0.4902000000000001,-0.12159999999999993]",-71,44,1,0,0,response7disk,-16,2,1,0,0,rectangle,-16,2,1,0,0,,1,2,0.0011,0,-16,2,1,0,0,,0,86,86,18,1,18,first,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,61561b5d9502ee82a057dcd2,62bbf971e2f920426a82a262,2022-06-29_09h05.02.833,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.18560606,62bbe60bf3d75ef465d3e404,,,,,,,,,,,,,,,,,,,,threeone,,-4,0.3831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.6706000000000001,-0.6157999999999999,-0.6786]","[1,0.12939999999999996,-1]",-54,107,1,0,0,response7disk,-1,9,1,0,0,rectangle,-1,9,1,0,0,,1,2,0.0003,0,-1,9,1,0,0,,0,87,87,58,1,58,first,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,61561b5d9502ee82a057dcd2,62bbf971e2f920426a82a262,2022-06-29_09h05.02.833,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.18560606,62bbe60bf3d75ef465d3e404,,,,,,,,,,,,,,,,,,,,fourthree,,-3,1.7329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.7018,0.7802,-0.16079999999999994]","[-0.10599999999999998,-0.10599999999999998,0.5841999999999998]",-90,35,1,0,0,response7disk,-1,-2,1,0,0,rectangle,-1,-2,1,0,0,,1,2,0.0002,0,-1,-2,1,0,0,,0,88,88,29,1,29,first,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,61561b5d9502ee82a057dcd2,62bbf971e2f920426a82a262,2022-06-29_09h05.02.833,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.18560606,62bbe60bf3d75ef465d3e404,,,,,,,,,,,,,,,,,,,,threefour,,-3,3.2831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.9688,-0.7412000000000001,-0.4902000000000001]","[-0.5688,-0.08239999999999992,-0.1844]",-59,18,1,0,0,response7disk,7,-5,1,0,0,rectangle,7,-5,1,0,0,,1,2,0.0001,0,7,-5,1,0,0,,0,89,89,26,1,26,first,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,61561b5d9502ee82a057dcd2,62bbf971e2f920426a82a262,2022-06-29_09h05.02.833,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.18560606,62bbe60bf3d75ef465d3e404,,,,,,,,,,,,,,,,,,,,twofour,,-3,0.6349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.04299999999999993,0.16060000000000008,-0.6628000000000001]","[-0.5452,-0.608,0.2470000000000001]",-84,44,1,0,0,response7disk,19,-5,1,0,0,rectangle,19,-5,1,0,0,,1,1,0.0025,0,19,-5,1,0,0,,0,90,90,16,1,16,first,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,61561b5d9502ee82a057dcd2,62bbf971e2f920426a82a262,2022-06-29_09h05.02.833,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.18560606,62bbe60bf3d75ef465d3e404,,,,,,,,,,,,,,,,,,,,twoone,,-3,0.7665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.01980000000000004,-0.5138,-0.38039999999999996]","[0.34099999999999997,0.12939999999999996,-0.9766]",-95,28,1,0,0,response7disk,-3,-3,1,0,0,rectangle,-3,-3,1,0,0,,1,3,0.0008,0,-3,-3,1,0,0,,0,91,91,103,1,22,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,61561b5d9502ee82a057dcd2,62bbf971e2f920426a82a262,2022-06-29_09h05.02.833,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.18560606,62bbe60bf3d75ef465d3e404,,,,,,,,,,,,,,,,,,,,twoone,,4,0.5338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.48240000000000005,0.3175999999999999,0.2156]","[-0.09019999999999995,0.44300000000000006,0.5371999999999999]",35,79,1,0,0,response1disk,6,3,1,0,0,rectangle,6,3,1,0,0,,1,1,0.0013,0,6,3,1,0,0,,0,92,92,116,1,35,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,61561b5d9502ee82a057dcd2,62bbf971e2f920426a82a262,2022-06-29_09h05.02.833,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.18560606,62bbe60bf3d75ef465d3e404,,,,,,,,,,,,,,,,,,,,onetwo,,-4,0.6496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1,0.12939999999999996,-1]","[-0.6706000000000001,-0.6157999999999999,-0.6786]",-65,88,1,0,0,response7disk,-12,4,1,0,0,rectangle,-12,4,1,0,0,,1,2,0.0012,0,-12,4,1,0,0,,0,93,93,139,1,58,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,61561b5d9502ee82a057dcd2,62bbf971e2f920426a82a262,2022-06-29_09h05.02.833,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.18560606,62bbe60bf3d75ef465d3e404,,,,,,,,,,,,,,,,,,,,threeone,,-3,0.8831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.4902000000000001,0.2704,-0.45899999999999996]","[0.18419999999999992,-0.4276,-0.404]",-91,28,1,0,0,response7disk,-9,-1,1,0,0,rectangle,-9,-1,1,0,0,,1,1,0.001,0,-9,-1,1,0,0,,0,94,94,119,1,38,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,61561b5d9502ee82a057dcd2,62bbf971e2f920426a82a262,2022-06-29_09h05.02.833,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.18560606,62bbe60bf3d75ef465d3e404,,,,,,,,,,,,,,,,,,,,fourthree,,3,1.0164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.04299999999999993,0.16060000000000008,-0.6628000000000001]","[0.04299999999999993,0.16060000000000008,-0.6628000000000001]",90,43,1,0,0,response1disk,-4,2,1,0,0,rectangle,-4,2,1,0,0,,1,2,0.0009,0,-4,2,1,0,0,,0,95,95,40,1,40,first,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,61561b5d9502ee82a057dcd2,62bbf971e2f920426a82a262,2022-06-29_09h05.02.833,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.18560606,62bbe60bf3d75ef465d3e404,,,,,,,,,,,,,,,,,,,,twofour,,-4,1.1343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.22340000000000004,-0.9296,-0.7884]","[-0.17659999999999998,0.3253999999999999,0.19999999999999996]",-35,71,1,0,0,response7disk,-16,-7,1,0,0,rectangle,-16,-7,1,0,0,,1,1,0.001,0,-16,-7,1,0,0,,0,96,96,122,1,41,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,61561b5d9502ee82a057dcd2,62bbf971e2f920426a82a262,2022-06-29_09h05.02.833,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.18560606,62bbe60bf3d75ef465d3e404,,,,,,,,,,,,,,,,,,,,threefour,,-2,0.8333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.3802000000000001,0.19199999999999995,-0.6394]","[0.2784,-0.31000000000000005,-0.5452]",-83,-49,1,0,0,response5disk,5,-1,1,0,0,rectangle,5,-1,1,0,0,,1,3,0.0012,0,5,-1,1,0,0,,0,97,97,72,1,72,first,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,61561b5d9502ee82a057dcd2,62bbf971e2f920426a82a262,2022-06-29_09h05.02.833,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.18560606,62bbe60bf3d75ef465d3e404,,,,,,,,,,,,,,,,,,,,onethree,,-4,3.4497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.37240000000000006,-0.050999999999999934,-0.5216]","[0.40379999999999994,0.09000000000000008,0.44300000000000006]",-43,68,1,0,0,response7disk,-12,-1,1,0,0,rectangle,-12,-1,1,0,0,,1,2,0.001,0,-12,-1,1,0,0,,0,98,98,93,1,12,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,61561b5d9502ee82a057dcd2,62bbf971e2f920426a82a262,2022-06-29_09h05.02.833,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.18560606,62bbe60bf3d75ef465d3e404,,,,,,,,,,,,,,,,,,,,twoone,,-4,0.3829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.9842,0.7409999999999999,-0.6628000000000001]","[0.22340000000000004,-0.9296,-0.7884]",-64,103,1,0,0,response7disk,-22,5,1,0,0,rectangle,-22,5,1,0,0,,1,2,0.0001,0,-22,5,1,0,0,,0,99,99,130,1,49,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,61561b5d9502ee82a057dcd2,62bbf971e2f920426a82a262,2022-06-29_09h05.02.833,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.18560606,62bbe60bf3d75ef465d3e404,,,,,,,,,,,,,,,,,,,,threeone,,2,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.09019999999999995,0.44300000000000006,0.5371999999999999]","[-0.6235999999999999,-0.6786,-0.08239999999999992]",80,-35,1,0,0,response3disk,9,2,1,0,0,rectangle,9,2,1,0,0,,1,1,0.0008,0,9,2,1,0,0,,0,100,100,45,1,45,first,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,61561b5d9502ee82a057dcd2,62bbf971e2f920426a82a262,2022-06-29_09h05.02.833,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.18560606,62bbe60bf3d75ef465d3e404,,,,,,,,,,,,,,,,,,,,onetwo,,-2,0.8837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.38039999999999996,-0.4276,-0.1452]","[0.2784,-0.31000000000000005,-0.5452]",-88,-38,1,0,0,response5disk,-14,1,1,0,0,rectangle,-14,1,1,0,0,,1,2,0.0011,0,-14,1,1,0,0,,0,101,101,115,1,34,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,61561b5d9502ee82a057dcd2,62bbf971e2f920426a82a262,2022-06-29_09h05.02.833,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.18560606,62bbe60bf3d75ef465d3e404,,,,,,,,,,,,,,,,,,,,twofour,,-1,2.6332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.011800000000000033,-0.906,-0.45100000000000007]","[0.2784,-0.31000000000000005,-0.5452]",-42,-90,1,0,0,response5disk,2,7,1,0,0,rectangle,2,7,1,0,0,,1,2,0.0002,0,2,7,1,0,0,,0,102,102,114,1,33,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,61561b5d9502ee82a057dcd2,62bbf971e2f920426a82a262,2022-06-29_09h05.02.833,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.18560606,62bbe60bf3d75ef465d3e404,,,,,,,,,,,,,,,,,,,,fourthree,,-2,1.0328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.26280000000000003,-0.2158,-0.3256]","[0.0351999999999999,0.41159999999999997,0.0038000000000000256]",-96,-36,1,0,0,response5disk,-25,-3,1,0,0,rectangle,-25,-3,1,0,0,,1,1,0.0013,0,-25,-3,1,0,0,,0,103,103,59,1,59,first,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,61561b5d9502ee82a057dcd2,62bbf971e2f920426a82a262,2022-06-29_09h05.02.833,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.18560606,62bbe60bf3d75ef465d3e404,,,,,,,,,,,,,,,,,,,,threefour,,-4,0.3829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.37240000000000006,0.4980000000000002,-0.2864]","[0.22340000000000004,-0.9296,-0.7884]",-60,86,1,0,0,response7disk,-16,-11,1,0,0,rectangle,-16,-11,1,0,0,,1,1,0.0001,0,-16,-11,1,0,0,,0,104,104,143,1,62,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,61561b5d9502ee82a057dcd2,62bbf971e2f920426a82a262,2022-06-29_09h05.02.833,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.18560606,62bbe60bf3d75ef465d3e404,,,,,,,,,,,,,,,,,,,,twofour,,-1,1.9332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.5688,-0.08239999999999992,-0.1844]","[-0.24719999999999998,0.5213999999999999,-0.12959999999999994]",-43,-86,1,0,0,response5disk,-6,-13,1,0,0,rectangle,-6,-13,1,0,0,,1,1,9.99999E-05,0,-6,-13,1,0,0,,0,105,105,81,1,0,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,61561b5d9502ee82a057dcd2,62bbf971e2f920426a82a262,2022-06-29_09h05.02.833,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.18560606,62bbe60bf3d75ef465d3e404,,,,,,,,,,,,,,,,,,,,onetwo,,-1,0.4666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.7018,0.7176,0.6155999999999999]","[0.05879999999999996,0.2784,0.5841999999999998]",-33,-79,1,0,0,response5disk,-7,5,1,0,0,rectangle,-7,5,1,0,0,,1,2,0.001,0,-7,5,1,0,0,,0,106,106,61,1,61,first,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,61561b5d9502ee82a057dcd2,62bbf971e2f920426a82a262,2022-06-29_09h05.02.833,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.18560606,62bbe60bf3d75ef465d3e404,,,,,,,,,,,,,,,,,,,,threefour,,-2,0.7168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.6942,-0.7648,-0.12959999999999994]","[-0.9688,-0.38039999999999996,-0.41979999999999995]",-62,-51,1,0,0,response5disk,0,1,1,0,0,rectangle,0,1,1,0,0,,1,1,0.0009,0,0,1,1,0,0,,0,107,107,125,1,44,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,61561b5d9502ee82a057dcd2,62bbf971e2f920426a82a262,2022-06-29_09h05.02.833,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.18560606,62bbe60bf3d75ef465d3e404,,,,,,,,,,,,,,,,,,,,fourtwo,,-2,1.116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.9688,-0.38039999999999996,-0.41979999999999995]","[-0.6942,-0.7648,-0.12959999999999994]",-72,-27,1,0,0,response5disk,-23,-1,1,0,0,rectangle,-23,-1,1,0,0,,1,1,0.0001,0,-23,-1,1,0,0,,0,108,108,44,1,44,first,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,61561b5d9502ee82a057dcd2,62bbf971e2f920426a82a262,2022-06-29_09h05.02.833,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.18560606,62bbe60bf3d75ef465d3e404,,,,,,,,,,,,,,,,,,,,threefour,,-4,0.6668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.9844,-0.9688,-0.9922]","[0.7176,-0.906,-0.6864]",-24,42,1,0,0,response7disk,3,1,1,0,0,rectangle,3,1,1,0,0,,1,2,0.001,0,3,1,1,0,0,,0,109,109,47,1,47,first,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,61561b5d9502ee82a057dcd2,62bbf971e2f920426a82a262,2022-06-29_09h05.02.833,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.18560606,62bbe60bf3d75ef465d3e404,,,,,,,,,,,,,,,,,,,,twofour,,1,1.3511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.9216,-0.5529999999999999,-0.3962]","[-0.9766,-0.34920000000000007,0.2156]",55,-82,1,0,0,response3disk,-4,-3,1,0,0,rectangle,-4,-3,1,0,0,,1,1,0.001,0,-4,-3,1,0,0,,0,110,110,137,1,56,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,61561b5d9502ee82a057dcd2,62bbf971e2f920426a82a262,2022-06-29_09h05.02.833,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.18560606,62bbe60bf3d75ef465d3e404,,,,,,,,,,,,,,,,,,,,twofour,,-1,0.9833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.7646000000000002,0.07440000000000002,0.2704]","[0.18419999999999992,-0.4276,-0.404]",-40,-83,1,0,0,response5disk,-6,7,1,0,0,rectangle,-6,7,1,0,0,,1,1,0.0002,0,-6,7,1,0,0,,0,111,111,70,1,70,first,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,61561b5d9502ee82a057dcd2,62bbf971e2f920426a82a262,2022-06-29_09h05.02.833,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.18560606,62bbe60bf3d75ef465d3e404,,,,,,,,,,,,,,,,,,,,fourtwo,,-2,1.2162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.9213999999999998,0.6391999999999998,-0.9922]","[-0.4902000000000001,0.2704,-0.45899999999999996]",-81,-28,1,0,0,response5disk,-5,1,1,0,0,rectangle,-5,1,1,0,0,,1,1,0.0003,0,-5,1,1,0,0,,0,112,112,154,1,73,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,61561b5d9502ee82a057dcd2,62bbf971e2f920426a82a262,2022-06-29_09h05.02.833,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.18560606,62bbe60bf3d75ef465d3e404,,,,,,,,,,,,,,,,,,,,threefour,,-1,2.6009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.8274000000000001,-0.5844,-0.9452]","[0.796,0.2156,-0.27859999999999996]",-33,-95,1,0,0,response5disk,-2,-2,1,0,0,rectangle,-2,-2,1,0,0,,1,3,0.0007,0,-2,-2,1,0,0,,0,113,113,152,1,71,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,61561b5d9502ee82a057dcd2,62bbf971e2f920426a82a262,2022-06-29_09h05.02.833,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.18560606,62bbe60bf3d75ef465d3e404,,,,,,,,,,,,,,,,,,,,fourtwo,,-3,0.8168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.9296,-0.12959999999999994,-0.043199999999999905]","[0.796,0.2156,-0.27859999999999996]",-86,39,1,0,0,response7disk,-15,3,1,0,0,rectangle,-15,3,1,0,0,,1,1,0.0009,0,-15,3,1,0,0,,0,114,114,79,1,79,first,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,61561b5d9502ee82a057dcd2,62bbf971e2f920426a82a262,2022-06-29_09h05.02.833,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.18560606,62bbe60bf3d75ef465d3e404,,,,,,,,,,,,,,,,,,,,onethree,,-4,0.7663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.22340000000000004,-0.9296,-0.7884]","[1,0.12939999999999996,-1]",-59,90,1,0,0,response7disk,-18,-7,1,0,0,rectangle,-18,-7,1,0,0,,1,1,0.0002,0,-18,-7,1,0,0,,0,115,115,50,1,50,first,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,61561b5d9502ee82a057dcd2,62bbf971e2f920426a82a262,2022-06-29_09h05.02.833,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.18560606,62bbe60bf3d75ef465d3e404,,,,,,,,,,,,,,,,,,,,threeone,,-3,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.24719999999999998,0.5213999999999999,-0.12959999999999994]","[0.796,0.2156,-0.27859999999999996]",-79,53,1,0,0,response7disk,-14,0,1,0,0,rectangle,-14,0,1,0,0,,1,2,0.0011,0,-14,0,1,0,0,,0,116,116,149,1,68,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
